WKT,InputID,TargetID,Distance
"MULTIPOINT ((-72.186743 -34.946222),(-71.590821 -35.84957))",ILOCA,LINARES,113910.064942353
"MULTIPOINT ((-72.186743 -34.946222),(-71.501471 -35.828368))",ILOCA,VARA GRUESA,115996.419983708
"MULTIPOINT ((-72.186743 -34.946222),(-71.684715 -35.848055))",ILOCA,LAS OBRAS,109959.771534963
"MULTIPOINT ((-72.186743 -34.946222),(-71.405305 -35.695857))",ILOCA,COLBUN,109388.909577351
"MULTIPOINT ((-72.186743 -34.946222),(-71.417421 -35.760219))",ILOCA,PANIMAVIDA,114217.054981597
"MULTIPOINT ((-72.186743 -34.946222),(-71.683957 -35.966937))",ILOCA,LONGAVI,122098.299506991
"MULTIPOINT ((-72.186743 -34.946222),(-71.826312 -36.146395))",ILOCA,PARRAL,137111.791640282
"MULTIPOINT ((-72.186743 -34.946222),(-71.760435 -36.052501))",ILOCA,RETIRO,128691.069741498
"MULTIPOINT ((-72.186743 -34.946222),(-71.802082 -36.092633))",ILOCA,COPIHUE,131892.952817762
"MULTIPOINT ((-72.186743 -34.946222),(-71.73204 -35.592498))",ILOCA,SAN JAVIER,82781.2270638578
"MULTIPOINT ((-72.186743 -34.946222),(-71.699102 -35.561074))",ILOCA,BOBADILLA,81379.5555046892
"MULTIPOINT ((-72.186743 -34.946222),(-71.744913 -35.674655))",ILOCA,VILLA ALEGRE,90254.2279093209
"MULTIPOINT ((-72.186743 -34.946222),(-71.590064 -35.752269))",ILOCA,YERBAS BUENAS,104589.707518524
"MULTIPOINT ((-71.661999 -35.432349),(-71.283395 -35.115836))",MOLINA,TALCA,49190.0504371814
"MULTIPOINT ((-71.596878 -35.366472),(-71.283395 -35.115836))",MOLINA,PANGUILEMO,39841.5767601756
"MULTIPOINT ((-71.564319 -35.447493),(-71.283395 -35.115836))",MOLINA,HUILQUILEMU,44800.5377054257
"MULTIPOINT ((-72.412391 -35.335426),(-71.283395 -35.115836))",MOLINA,CONSTITUCION,105627.464863672
"MULTIPOINT ((-72.333641 -35.427048),(-71.283395 -35.115836))",MOLINA,SANTA OLGA,101603.244437753
"MULTIPOINT ((-72.494926 -35.469452),(-71.283395 -35.115836))",MOLINA,LOS PELLINES,116977.250869541
"MULTIPOINT ((-72.020157 -35.096149),(-71.283395 -35.115836))",MOLINA,CUREPTO,67206.1570652528
"MULTIPOINT ((-72.281394 -35.592119),(-71.283395 -35.115836))",MOLINA,EMPEDRADO,104979.386778586
"MULTIPOINT ((-71.695315 -35.520942),(-71.283395 -35.115836))",MOLINA,MAULE,58507.1143446324
"MULTIPOINT ((-71.692287 -35.458094),(-71.283395 -35.115836))",MOLINA,CULENAR,53154.7443217274
"MULTIPOINT ((-71.702888 -35.449764),(-71.283395 -35.115836))",MOLINA,VILLA FRANCIA,53187.5235955911
"MULTIPOINT ((-71.688501 -35.498226),(-71.283395 -35.115836))",MOLINA,CHACARILLAS,56189.2178710693
"MULTIPOINT ((-71.446951 -35.383887),(-71.283395 -35.115836))",MOLINA,PELARCO,33256.1854759922
"MULTIPOINT ((-71.807382 -35.392217),(-71.283395 -35.115836))",MOLINA,PENCAHUE,56693.2190119505
"MULTIPOINT ((-71.283395 -35.115836),(-71.256893 -35.281664))",MOLINA,CUMPEO,18555.2841432256
"MULTIPOINT ((-71.487841 -35.534572),(-71.283395 -35.115836))",MOLINA,SAN CLEMENTE,50038.4066755082
"MULTIPOINT ((-71.523429 -35.309681),(-71.283395 -35.115836))",MOLINA,SAN RAFAEL,30662.1322592451
"MULTIPOINT ((-72.320012 -35.966937),(-71.283395 -35.115836))",MOLINA,CAUQUENES,133241.074343659
"MULTIPOINT ((-72.534301 -35.737503),(-71.283395 -35.115836))",MOLINA,CHANCO,132894.907375986
"MULTIPOINT ((-72.576705 -35.815496),(-71.283395 -35.115836))",MOLINA,PELLUHUE,140733.614891826
"MULTIPOINT ((-72.708459 -35.937406),(-71.283395 -35.115836))",MOLINA,QUILICURA,158158.591491355
"MULTIPOINT ((-71.283395 -35.115836),(-71.240234 -34.978782))",MOLINA,CURICO,15706.6057831266
"MULTIPOINT ((-71.283395 -35.115836),(-71.197073 -34.940164))",MOLINA,SARMIENTO,21021.068957064
"MULTIPOINT ((-71.331099 -34.936378),(-71.283395 -35.115836))",MOLINA,VILLA LOS NICHES,20379.6688648989
"MULTIPOINT ((-71.283395 -35.115836),(-71.10015 -34.96288))",MOLINA,SAN ALBERTO,23822.5191436659
"MULTIPOINT ((-71.803596 -34.974238),(-71.283395 -35.115836))",MOLINA,HUALA�E,49994.2413393492
"MULTIPOINT ((-71.984569 -34.984839),(-71.283395 -35.115836))",MOLINA,LICANTEN,65599.5826166293
"MULTIPOINT ((-72.186743 -34.946222),(-71.283395 -35.115836))",MOLINA,ILOCA,84553.9221520192
"MULTIPOINT ((-71.358358 -35.137795),(-71.283395 -35.115836))",MOLINA,ITAHUE UNO,7253.984454614
"MULTIPOINT ((-71.318226 -34.924263),(-71.283395 -35.115836))",MOLINA,RAUCO,21489.7084070895
"MULTIPOINT ((-71.283395 -35.115836),(-71.133468 -34.961366))",MOLINA,ROMERAL,21927.7416472913
"MULTIPOINT ((-71.332613 -35.004527),(-71.283395 -35.115836))",MOLINA,SAGRADA  FAMILIA,13139.6608840502
"MULTIPOINT ((-71.606722 -35.090848),(-71.283395 -35.115836))",MOLINA,VILLA PRAT,29608.8251210339
"MULTIPOINT ((-71.283395 -35.115836),(-71.166785 -34.871258))",MOLINA,TENO,29147.345949461
"MULTIPOINT ((-72.082248 -34.762977),(-71.283395 -35.115836))",MOLINA,LLICO,82815.1728412793
"MULTIPOINT ((-71.993655 -34.881859),(-71.283395 -35.115836))",MOLINA,LAGO VICHUQUEN,69841.8874573562
"MULTIPOINT ((-71.590821 -35.84957),(-71.283395 -35.115836))",MOLINA,LINARES,86055.0016999643
"MULTIPOINT ((-71.501471 -35.828368),(-71.283395 -35.115836))",MOLINA,VARA GRUESA,81494.8802981124
"MULTIPOINT ((-71.684715 -35.848055),(-71.283395 -35.115836))",MOLINA,LAS OBRAS,89029.0149566095
"MULTIPOINT ((-71.405305 -35.695857),(-71.283395 -35.115836))",MOLINA,COLBUN,65297.9965476238
"MULTIPOINT ((-71.417421 -35.760219),(-71.283395 -35.115836))",MOLINA,PANIMAVIDA,72521.7079891125
"MULTIPOINT ((-71.683957 -35.966937),(-71.283395 -35.115836))",MOLINA,LONGAVI,101175.20226868
"MULTIPOINT ((-71.826312 -36.146395),(-71.283395 -35.115836))",MOLINA,PARRAL,124469.307862466
"MULTIPOINT ((-71.760435 -36.052501),(-71.283395 -35.115836))",MOLINA,RETIRO,112558.943425818
"MULTIPOINT ((-71.802082 -36.092633),(-71.283395 -35.115836))",MOLINA,COPIHUE,118128.85281406
"MULTIPOINT ((-71.73204 -35.592498),(-71.283395 -35.115836))",MOLINA,SAN JAVIER,66780.4028719346
"MULTIPOINT ((-71.699102 -35.561074),(-71.283395 -35.115836))",MOLINA,BOBADILLA,62196.1912254634
"MULTIPOINT ((-71.744913 -35.674655),(-71.283395 -35.115836))",MOLINA,VILLA ALEGRE,74845.510299682
"MULTIPOINT ((-71.590064 -35.752269),(-71.283395 -35.115836))",MOLINA,YERBAS BUENAS,75903.69825101
"MULTIPOINT ((-71.661999 -35.432349),(-71.358358 -35.137795))",ITAHUE UNO,TALCA,42789.5007702315
"MULTIPOINT ((-71.596878 -35.366472),(-71.358358 -35.137795))",ITAHUE UNO,PANGUILEMO,33389.556291221
"MULTIPOINT ((-71.564319 -35.447493),(-71.358358 -35.137795))",ITAHUE UNO,HUILQUILEMU,39135.3440548009
"MULTIPOINT ((-72.412391 -35.335426),(-71.358358 -35.137795))",ITAHUE UNO,CONSTITUCION,98415.9298734201
"MULTIPOINT ((-72.333641 -35.427048),(-71.358358 -35.137795))",ITAHUE UNO,SANTA OLGA,94349.5861697779
"MULTIPOINT ((-72.494926 -35.469452),(-71.358358 -35.137795))",ITAHUE UNO,LOS PELLINES,109723.37217225
"MULTIPOINT ((-72.020157 -35.096149),(-71.358358 -35.137795))",ITAHUE UNO,CUREPTO,60504.8731923582
"MULTIPOINT ((-72.281394 -35.592119),(-71.358358 -35.137795))",ITAHUE UNO,EMPEDRADO,97864.9842836316
"MULTIPOINT ((-71.695315 -35.520942),(-71.358358 -35.137795))",ITAHUE UNO,MAULE,52398.3222167198
"MULTIPOINT ((-71.692287 -35.458094),(-71.358358 -35.137795))",ITAHUE UNO,CULENAR,46747.2378647652
"MULTIPOINT ((-71.702888 -35.449764),(-71.358358 -35.137795))",ITAHUE UNO,VILLA FRANCIA,46691.2864792811
"MULTIPOINT ((-71.688501 -35.498226),(-71.358358 -35.137795))",ITAHUE UNO,CHACARILLAS,50003.394075731
"MULTIPOINT ((-71.446951 -35.383887),(-71.358358 -35.137795))",ITAHUE UNO,PELARCO,28468.0955573919
"MULTIPOINT ((-71.807382 -35.392217),(-71.358358 -35.137795))",ITAHUE UNO,PENCAHUE,49660.109507277
"MULTIPOINT ((-71.358358 -35.137795),(-71.256893 -35.281664))",ITAHUE UNO,CUMPEO,18442.4693258922
"MULTIPOINT ((-71.487841 -35.534572),(-71.358358 -35.137795))",ITAHUE UNO,SAN CLEMENTE,45567.8685779153
"MULTIPOINT ((-71.523429 -35.309681),(-71.358358 -35.137795))",ITAHUE UNO,SAN RAFAEL,24279.5363852035
"MULTIPOINT ((-72.320012 -35.966937),(-71.358358 -35.137795))",ITAHUE UNO,CAUQUENES,126748.609886847
"MULTIPOINT ((-72.534301 -35.737503),(-71.358358 -35.137795))",ITAHUE UNO,CHANCO,125807.953019506
"MULTIPOINT ((-72.576705 -35.815496),(-71.358358 -35.137795))",ITAHUE UNO,PELLUHUE,133713.239263575
"MULTIPOINT ((-72.708459 -35.937406),(-71.358358 -35.137795))",ITAHUE UNO,QUILICURA,151197.372098745
"MULTIPOINT ((-71.358358 -35.137795),(-71.240234 -34.978782))",ITAHUE UNO,CURICO,20671.8538290067
"MULTIPOINT ((-71.358358 -35.137795),(-71.197073 -34.940164))",ITAHUE UNO,SARMIENTO,26406.3906260288
"MULTIPOINT ((-71.358358 -35.137795),(-71.331099 -34.936378))",ITAHUE UNO,VILLA LOS NICHES,22483.4603864244
"MULTIPOINT ((-71.358358 -35.137795),(-71.10015 -34.96288))",ITAHUE UNO,SAN ALBERTO,30520.3647558615
"MULTIPOINT ((-71.803596 -34.974238),(-71.358358 -35.137795))",ITAHUE UNO,HUALA�E,44486.01989321
"MULTIPOINT ((-71.984569 -34.984839),(-71.358358 -35.137795))",ITAHUE UNO,LICANTEN,59590.0402007759
"MULTIPOINT ((-72.186743 -34.946222),(-71.358358 -35.137795))",ITAHUE UNO,ILOCA,78514.0869551537
"MULTIPOINT ((-71.358358 -35.137795),(-71.283395 -35.115836))",ITAHUE UNO,MOLINA,7253.98445461394
"MULTIPOINT ((-71.358358 -35.137795),(-71.318226 -34.924263))",ITAHUE UNO,RAUCO,23970.8840629342
"MULTIPOINT ((-71.358358 -35.137795),(-71.133468 -34.961366))",ITAHUE UNO,ROMERAL,28356.2478735421
"MULTIPOINT ((-71.358358 -35.137795),(-71.332613 -35.004527))",ITAHUE UNO,SAGRADA  FAMILIA,14970.3113628709
"MULTIPOINT ((-71.606722 -35.090848),(-71.358358 -35.137795))",ITAHUE UNO,VILLA PRAT,23232.4663656151
"MULTIPOINT ((-71.358358 -35.137795),(-71.166785 -34.871258))",ITAHUE UNO,TENO,34353.7433491916
"MULTIPOINT ((-72.082248 -34.762977),(-71.358358 -35.137795))",ITAHUE UNO,LLICO,78110.176322444
"MULTIPOINT ((-71.993655 -34.881859),(-71.358358 -35.137795))",ITAHUE UNO,LAGO VICHUQUEN,64566.293756222
"MULTIPOINT ((-71.590821 -35.84957),(-71.358358 -35.137795))",ITAHUE UNO,LINARES,81739.4822334699
"MULTIPOINT ((-71.501471 -35.828368),(-71.358358 -35.137795))",ITAHUE UNO,VARA GRUESA,77711.5741560584
"MULTIPOINT ((-71.684715 -35.848055),(-71.358358 -35.137795))",ITAHUE UNO,LAS OBRAS,84183.212963207
"MULTIPOINT ((-71.405305 -35.695857),(-71.358358 -35.137795))",ITAHUE UNO,COLBUN,62062.6305840131
"MULTIPOINT ((-71.417421 -35.760219),(-71.358358 -35.137795))",ITAHUE UNO,PANIMAVIDA,69265.0713271751
"MULTIPOINT ((-71.683957 -35.966937),(-71.358358 -35.137795))",ITAHUE UNO,LONGAVI,96614.7060223146
"MULTIPOINT ((-71.826312 -36.146395),(-71.358358 -35.137795))",ITAHUE UNO,PARRAL,119662.938096179
"MULTIPOINT ((-71.760435 -36.052501),(-71.358358 -35.137795))",ITAHUE UNO,RETIRO,107830.46775334
"MULTIPOINT ((-71.802082 -36.092633),(-71.358358 -35.137795))",ITAHUE UNO,COPIHUE,113311.759656568
"MULTIPOINT ((-71.73204 -35.592498),(-71.358358 -35.137795))",ITAHUE UNO,SAN JAVIER,60813.7040096115
"MULTIPOINT ((-71.699102 -35.561074),(-71.358358 -35.137795))",ITAHUE UNO,BOBADILLA,56255.7120974502
"MULTIPOINT ((-71.744913 -35.674655),(-71.358358 -35.137795))",ITAHUE UNO,VILLA ALEGRE,69142.5293565124
"MULTIPOINT ((-71.590064 -35.752269),(-71.358358 -35.137795))",ITAHUE UNO,YERBAS BUENAS,71346.9393215835
"MULTIPOINT ((-71.661999 -35.432349),(-71.318226 -34.924263))",RAUCO,TALCA,64482.7625352274
"MULTIPOINT ((-71.596878 -35.366472),(-71.318226 -34.924263))",RAUCO,PANGUILEMO,55241.8969572968
"MULTIPOINT ((-71.564319 -35.447493),(-71.318226 -34.924263))",RAUCO,HUILQUILEMU,62226.2892187022
"MULTIPOINT ((-72.412391 -35.335426),(-71.318226 -34.924263))",RAUCO,CONSTITUCION,109662.713951993
"MULTIPOINT ((-72.333641 -35.427048),(-71.318226 -34.924263))",RAUCO,SANTA OLGA,108013.71343858
"MULTIPOINT ((-72.494926 -35.469452),(-71.318226 -34.924263))",RAUCO,LOS PELLINES,123051.242318223
"MULTIPOINT ((-72.020157 -35.096149),(-71.318226 -34.924263))",RAUCO,CUREPTO,66847.426114403
"MULTIPOINT ((-72.281394 -35.592119),(-71.318226 -34.924263))",RAUCO,EMPEDRADO,114770.07504296
"MULTIPOINT ((-71.695315 -35.520942),(-71.318226 -34.924263))",RAUCO,MAULE,74570.5131805143
"MULTIPOINT ((-71.692287 -35.458094),(-71.318226 -34.924263))",RAUCO,CULENAR,68324.4824502806
"MULTIPOINT ((-71.702888 -35.449764),(-71.318226 -34.924263))",RAUCO,VILLA FRANCIA,68018.0649659177
"MULTIPOINT ((-71.688501 -35.498226),(-71.318226 -34.924263))",RAUCO,CHACARILLAS,72052.3420571296
"MULTIPOINT ((-71.446951 -35.383887),(-71.318226 -34.924263))",RAUCO,PELARCO,52323.771896497
"MULTIPOINT ((-71.807382 -35.392217),(-71.318226 -34.924263))",RAUCO,PENCAHUE,68422.1752733248
"MULTIPOINT ((-71.318226 -34.924263),(-71.256893 -35.281664))",RAUCO,CUMPEO,40043.3178267397
"MULTIPOINT ((-71.487841 -35.534572),(-71.318226 -34.924263))",RAUCO,SAN CLEMENTE,69448.7501011255
"MULTIPOINT ((-71.523429 -35.309681),(-71.318226 -34.924263))",RAUCO,SAN RAFAEL,46671.909939473
"MULTIPOINT ((-72.320012 -35.966937),(-71.318226 -34.924263))",RAUCO,CAUQUENES,147154.307494975
"MULTIPOINT ((-72.534301 -35.737503),(-71.318226 -34.924263))",RAUCO,CHANCO,142704.670275718
"MULTIPOINT ((-72.576705 -35.815496),(-71.318226 -34.924263))",RAUCO,PELLUHUE,151181.124910315
"MULTIPOINT ((-72.708459 -35.937406),(-71.318226 -34.924263))",RAUCO,QUILICURA,169030.343280325
"MULTIPOINT ((-71.318226 -34.924263),(-71.240234 -34.978782))",RAUCO,CURICO,9345.19888362212
"MULTIPOINT ((-71.318226 -34.924263),(-71.197073 -34.940164))",RAUCO,SARMIENTO,11208.6336656211
"MULTIPOINT ((-71.331099 -34.936378),(-71.318226 -34.924263))",RAUCO,VILLA LOS NICHES,1785.9841913085
"MULTIPOINT ((-71.318226 -34.924263),(-71.10015 -34.96288))",RAUCO,SAN ALBERTO,20376.8638528717
"MULTIPOINT ((-71.803596 -34.974238),(-71.318226 -34.924263))",RAUCO,HUALA�E,44681.1389777104
"MULTIPOINT ((-71.984569 -34.984839),(-71.318226 -34.924263))",RAUCO,LICANTEN,61232.6214902241
"MULTIPOINT ((-72.186743 -34.946222),(-71.318226 -34.924263))",RAUCO,ILOCA,79384.8777270412
"MULTIPOINT ((-71.318226 -34.924263),(-71.283395 -35.115836))",RAUCO,MOLINA,21489.7084070898
"MULTIPOINT ((-71.358358 -35.137795),(-71.318226 -34.924263))",RAUCO,ITAHUE UNO,23970.8840629345
"MULTIPOINT ((-71.318226 -34.924263),(-71.133468 -34.961366))",RAUCO,ROMERAL,17372.6205818974
"MULTIPOINT ((-71.332613 -35.004527),(-71.318226 -34.924263))",RAUCO,SAGRADA  FAMILIA,9000.90075442535
"MULTIPOINT ((-71.606722 -35.090848),(-71.318226 -34.924263))",RAUCO,VILLA PRAT,32171.7194886708
"MULTIPOINT ((-71.318226 -34.924263),(-71.166785 -34.871258))",RAUCO,TENO,15039.1948102435
"MULTIPOINT ((-72.082248 -34.762977),(-71.318226 -34.924263))",RAUCO,LLICO,72132.7677587778
"MULTIPOINT ((-71.993655 -34.881859),(-71.318226 -34.924263))",RAUCO,LAGO VICHUQUEN,61910.1704753268
"MULTIPOINT ((-71.590821 -35.84957),(-71.318226 -34.924263))",RAUCO,LINARES,105605.791258655
"MULTIPOINT ((-71.501471 -35.828368),(-71.318226 -34.924263))",RAUCO,VARA GRUESA,101680.762245701
"MULTIPOINT ((-71.684715 -35.848055),(-71.318226 -34.924263))",RAUCO,LAS OBRAS,107765.642895063
"MULTIPOINT ((-71.405305 -35.695857),(-71.318226 -34.924263))",RAUCO,COLBUN,85970.974597002
"MULTIPOINT ((-71.417421 -35.760219),(-71.318226 -34.924263))",RAUCO,PANIMAVIDA,93184.0138392038
"MULTIPOINT ((-71.683957 -35.966937),(-71.318226 -34.924263))",RAUCO,LONGAVI,120354.210036156
"MULTIPOINT ((-71.826312 -36.146395),(-71.318226 -34.924263))",RAUCO,PARRAL,143210.610665035
"MULTIPOINT ((-71.760435 -36.052501),(-71.318226 -34.924263))",RAUCO,RETIRO,131451.36172614
"MULTIPOINT ((-71.802082 -36.092633),(-71.318226 -34.924263))",RAUCO,COPIHUE,136860.199149792
"MULTIPOINT ((-71.73204 -35.592498),(-71.318226 -34.924263))",RAUCO,SAN JAVIER,83152.8547667613
"MULTIPOINT ((-71.699102 -35.561074),(-71.318226 -34.924263))",RAUCO,BOBADILLA,78697.5253893143
"MULTIPOINT ((-71.744913 -35.674655),(-71.318226 -34.924263))",RAUCO,VILLA ALEGRE,91853.9854335304
"MULTIPOINT ((-71.590064 -35.752269),(-71.318226 -34.924263))",RAUCO,YERBAS BUENAS,95130.5054096324
"MULTIPOINT ((-71.661999 -35.432349),(-71.133468 -34.961366))",ROMERAL,TALCA,71042.8404718777
"MULTIPOINT ((-71.596878 -35.366472),(-71.133468 -34.961366))",ROMERAL,PANGUILEMO,61663.6345068045
"MULTIPOINT ((-71.564319 -35.447493),(-71.133468 -34.961366))",ROMERAL,HUILQUILEMU,66693.4494390019
"MULTIPOINT ((-72.412391 -35.335426),(-71.133468 -34.961366))",ROMERAL,CONSTITUCION,123706.596138105
"MULTIPOINT ((-72.333641 -35.427048),(-71.133468 -34.961366))",ROMERAL,SANTA OLGA,120896.157274568
"MULTIPOINT ((-72.494926 -35.469452),(-71.133468 -34.961366))",ROMERAL,LOS PELLINES,136171.595752335
"MULTIPOINT ((-72.020157 -35.096149),(-71.133468 -34.961366))",ROMERAL,CUREPTO,82285.6098558692
"MULTIPOINT ((-72.281394 -35.592119),(-71.133468 -34.961366))",ROMERAL,EMPEDRADO,125713.986168136
"MULTIPOINT ((-71.695315 -35.520942),(-71.133468 -34.961366))",ROMERAL,MAULE,80432.1963571647
"MULTIPOINT ((-71.692287 -35.458094),(-71.133468 -34.961366))",ROMERAL,CULENAR,75007.0815539677
"MULTIPOINT ((-71.702888 -35.449764),(-71.133468 -34.961366))",ROMERAL,VILLA FRANCIA,74996.5967151584
"MULTIPOINT ((-71.688501 -35.498226),(-71.133468 -34.961366))",ROMERAL,CHACARILLAS,78105.2013408238
"MULTIPOINT ((-71.446951 -35.383887),(-71.133468 -34.961366))",ROMERAL,PELARCO,54889.5320222661
"MULTIPOINT ((-71.807382 -35.392217),(-71.133468 -34.961366))",ROMERAL,PENCAHUE,77802.7187125273
"MULTIPOINT ((-71.256893 -35.281664),(-71.133468 -34.961366))",ROMERAL,CUMPEO,37273.2246030492
"MULTIPOINT ((-71.487841 -35.534572),(-71.133468 -34.961366))",ROMERAL,SAN CLEMENTE,71305.1796182167
"MULTIPOINT ((-71.523429 -35.309681),(-71.133468 -34.961366))",ROMERAL,SAN RAFAEL,52501.1829865488
"MULTIPOINT ((-72.320012 -35.966937),(-71.133468 -34.961366))",ROMERAL,CAUQUENES,155068.112411385
"MULTIPOINT ((-72.534301 -35.737503),(-71.133468 -34.961366))",ROMERAL,CHANCO,153713.566993521
"MULTIPOINT ((-72.576705 -35.815496),(-71.133468 -34.961366))",ROMERAL,PELLUHUE,161780.059264264
"MULTIPOINT ((-72.708459 -35.937406),(-71.133468 -34.961366))",ROMERAL,QUILICURA,179361.630689274
"MULTIPOINT ((-71.240234 -34.978782),(-71.133468 -34.961366))",ROMERAL,CURICO,9939.61812484259
"MULTIPOINT ((-71.197073 -34.940164),(-71.133468 -34.961366))",ROMERAL,SARMIENTO,6267.93791693309
"MULTIPOINT ((-71.331099 -34.936378),(-71.133468 -34.961366))",ROMERAL,VILLA LOS NICHES,18264.1904411466
"MULTIPOINT ((-71.133468 -34.961366),(-71.10015 -34.96288))",ROMERAL,SAN ALBERTO,3047.57217274264
"MULTIPOINT ((-71.803596 -34.974238),(-71.133468 -34.961366))",ROMERAL,HUALA�E,61215.2557942205
"MULTIPOINT ((-71.984569 -34.984839),(-71.133468 -34.961366))",ROMERAL,LICANTEN,77764.2462658126
"MULTIPOINT ((-72.186743 -34.946222),(-71.133468 -34.961366))",ROMERAL,ILOCA,96219.7894274557
"MULTIPOINT ((-71.283395 -35.115836),(-71.133468 -34.961366))",ROMERAL,MOLINA,21927.741647291
"MULTIPOINT ((-71.358358 -35.137795),(-71.133468 -34.961366))",ROMERAL,ITAHUE UNO,28356.2478735422
"MULTIPOINT ((-71.318226 -34.924263),(-71.133468 -34.961366))",ROMERAL,RAUCO,17372.6205818974
"MULTIPOINT ((-71.332613 -35.004527),(-71.133468 -34.961366))",ROMERAL,SAGRADA  FAMILIA,18803.2428666549
"MULTIPOINT ((-71.606722 -35.090848),(-71.133468 -34.961366))",ROMERAL,VILLA PRAT,45514.9805077243
"MULTIPOINT ((-71.166785 -34.871258),(-71.133468 -34.961366))",ROMERAL,TENO,10449.8394758518
"MULTIPOINT ((-72.082248 -34.762977),(-71.133468 -34.961366))",ROMERAL,LLICO,89505.0720284289
"MULTIPOINT ((-71.993655 -34.881859),(-71.133468 -34.961366))",ROMERAL,LAGO VICHUQUEN,79092.8181492786
"MULTIPOINT ((-71.590821 -35.84957),(-71.133468 -34.961366))",ROMERAL,LINARES,106943.077227722
"MULTIPOINT ((-71.501471 -35.828368),(-71.133468 -34.961366))",ROMERAL,VARA GRUESA,101835.907090227
"MULTIPOINT ((-71.684715 -35.848055),(-71.133468 -34.961366))",ROMERAL,LAS OBRAS,110386.211380089
"MULTIPOINT ((-71.405305 -35.695857),(-71.133468 -34.961366))",ROMERAL,COLBUN,85154.9021433758
"MULTIPOINT ((-71.417421 -35.760219),(-71.133468 -34.961366))",ROMERAL,PANIMAVIDA,92311.1769978934
"MULTIPOINT ((-71.683957 -35.966937),(-71.133468 -34.961366))",ROMERAL,LONGAVI,122245.022499688
"MULTIPOINT ((-71.826312 -36.146395),(-71.133468 -34.961366))",ROMERAL,PARRAL,145714.961983394
"MULTIPOINT ((-71.760435 -36.052501),(-71.133468 -34.961366))",ROMERAL,RETIRO,133756.703214741
"MULTIPOINT ((-71.802082 -36.092633),(-71.133468 -34.961366))",ROMERAL,COPIHUE,139395.37889665
"MULTIPOINT ((-71.73204 -35.592498),(-71.133468 -34.961366))",ROMERAL,SAN JAVIER,88704.8967100578
"MULTIPOINT ((-71.699102 -35.561074),(-71.133468 -34.961366))",ROMERAL,BOBADILLA,84119.4695162563
"MULTIPOINT ((-71.744913 -35.674655),(-71.133468 -34.961366))",ROMERAL,VILLA ALEGRE,96716.0290029747
"MULTIPOINT ((-71.590064 -35.752269),(-71.133468 -34.961366))",ROMERAL,YERBAS BUENAS,97066.8234366798
"MULTIPOINT ((-71.661999 -35.432349),(-71.332613 -35.004527))",SAGRADA  FAMILIA,TALCA,56144.5083241888
"MULTIPOINT ((-71.596878 -35.366472),(-71.332613 -35.004527))",SAGRADA  FAMILIA,PANGUILEMO,46816.8652339262
"MULTIPOINT ((-71.564319 -35.447493),(-71.332613 -35.004527))",SAGRADA  FAMILIA,HUILQUILEMU,53480.3094287203
"MULTIPOINT ((-72.412391 -35.335426),(-71.332613 -35.004527))",SAGRADA  FAMILIA,CONSTITUCION,104993.104192959
"MULTIPOINT ((-72.333641 -35.427048),(-71.332613 -35.004527))",SAGRADA  FAMILIA,SANTA OLGA,102489.017267862
"MULTIPOINT ((-72.494926 -35.469452),(-71.332613 -35.004527))",SAGRADA  FAMILIA,LOS PELLINES,117701.606055971
"MULTIPOINT ((-72.020157 -35.096149),(-71.332613 -35.004527))",SAGRADA  FAMILIA,CUREPTO,63544.2813933999
"MULTIPOINT ((-72.281394 -35.592119),(-71.332613 -35.004527))",SAGRADA  FAMILIA,EMPEDRADO,108151.802737491
"MULTIPOINT ((-71.695315 -35.520942),(-71.332613 -35.004527))",SAGRADA  FAMILIA,MAULE,66119.9363053079
"MULTIPOINT ((-71.692287 -35.458094),(-71.332613 -35.004527))",SAGRADA  FAMILIA,CULENAR,60034.7597393819
"MULTIPOINT ((-71.702888 -35.449764),(-71.332613 -35.004527))",SAGRADA  FAMILIA,VILLA FRANCIA,59801.7688490098
"MULTIPOINT ((-71.688501 -35.498226),(-71.332613 -35.004527))",SAGRADA  FAMILIA,CHACARILLAS,63632.9281225702
"MULTIPOINT ((-71.446951 -35.383887),(-71.332613 -35.004527))",SAGRADA  FAMILIA,PELARCO,43356.7693648652
"MULTIPOINT ((-71.807382 -35.392217),(-71.332613 -35.004527))",SAGRADA  FAMILIA,PENCAHUE,60986.5036079829
"MULTIPOINT ((-71.332613 -35.004527),(-71.256893 -35.281664))",SAGRADA  FAMILIA,CUMPEO,31511.2489792709
"MULTIPOINT ((-71.487841 -35.534572),(-71.332613 -35.004527))",SAGRADA  FAMILIA,SAN CLEMENTE,60478.4198182511
"MULTIPOINT ((-71.523429 -35.309681),(-71.332613 -35.004527))",SAGRADA  FAMILIA,SAN RAFAEL,38058.0770165545
